date,open,high,low,close,volume
2025-12-16,176.250460456,178.480339764,174.890534062,177.710381438,148588098
2025-12-17,176.090469115,176.120467492,170.300782482,170.930748385,222775464
2025-12-18,174.520554087,176.140466409,171.810700757,174.130575194,176096001
2025-12-19,176.655438536,181.440179563,176.330456126,180.980204459,324925927
2025-12-22,183.910045881,184.150032892,182.340130853,183.680058329,129064369
2025-12-23,182.960097297,189.319753081,182.890101086,189.199759576,174873621
2025-12-24,187.929828311,188.899775812,186.579901376,188.599792049,65528545
2025-12-26,189.909721149,192.679571231,187.989825064,190.519688135,139740292
2025-12-29,187.699840759,188.744784201,185.899938178,188.209813157,120006103
2025-12-30,188.229812074,188.979771483,186.919882974,187.52984996,97687274
2025-12-31,189.559740092,190.549686511,186.479906788,186.489906247,120100484
2026-01-02,189.82472575,192.919458247,188.249810992,188.83977906,148240462
2026-01-05,191.749621565,193.619520357,186.139925189,188.109818569,183529733
2026-01-06,190.509688676,192.163599158,186.809888927,187.229866196,176862604
2026-01-07,188.559794214,191.359642672,186.549902999,189.099764988,153543174
2026-01-08,189.099764988,189.539741174,183.700057247,185.029985265,172457048
2026-01-09,185.0699831,186.329914906,183.660159406,184.849995007,131327534
2026-01-12,183.210083767,187.109872691,183.010094591,184.929990677,137968453
2026-01-13,184.9849877,188.099719115,183.390074025,185.799943591,160128939
2026-01-14,184.310024232,184.450016655,180.790214742,183.130088096,159586135
2026-01-15,186.489906247,189.689733056,186.319915447,187.039876479,206188642
2026-01-16,189.064766882,190.429693006,186.069928978,186.219920859,187967169
2026-01-20,181.890155208,182.368729305,177.600387391,178.060362495,223345257
2026-01-21,179.040309455,185.368966917,178.390344635,183.310078354,200380959
2026-01-22,184.74000096,186.159924107,183.92004534,184.829996089,139636626
2026-01-23,187.489852125,189.589738468,186.813188749,187.659842924,142748076
2026-01-26,187.149870526,189.109764447,185.979933849,186.45990787,124799649
2026-01-27,187.229866196,189.98971682,185.689949544,188.50979692,143711557
2026-01-28,191.259648085,192.339589633,189.829725479,191.509634554,148552677
2026-01-29,191.329644296,193.469528475,186.04993006,192.499580973,171764375
2026-01-30,191.199651332,194.479473812,189.459745504,191.119655662,179489463
2026-02-02,187.189868361,190.289700583,184.869993924,185.599954415,165794054
2026-02-03,186.229920318,186.259918695,176.220462079,180.330239638,204019589
2026-02-04,179.450287265,179.570280771,171.900695886,174.180572488,207014116
2026-02-05,174.915532709,176.805430418,171.020743514,171.87069751,206312890
2026-02-06,176.680437183,186.989879186,174.590550298,185.399965239,231346241
2026-02-09,184.25002748,193.649518733,183.940044258,190.029714655,196387351
2026-02-10,191.369642131,192.469582597,188.109818569,188.529795838,136764825
2026-02-11,192.439584221,193.249540382,188.75978339,190.039714113,144192685
2026-02-12,193.01955283,193.599521439,186.499905705,186.929882433,189932491
2026-02-13,187.464853478,187.489852125,181.580171986,182.800105957,161888021
2026-02-17,181.740163326,187.139871067,179.17030242,184.959989053,162276860
2026-02-18,188.739784472,190.359696794,186.749892175,187.969826146,164749125
2026-02-19,187.044876209,188.419801791,185.649951709,187.889830476,126554526
2026-02-20,186.559902458,190.319698959,185.927736674,189.809726561,178422337
2026-02-23,191.389641049,193.939503038,189.564739821,191.53963293,171584839
2026-02-24,191.479636178,193.75951278,187.389857537,192.839562572,175123602
2026-02-25,194.439475977,197.619203874,193.779511697,195.549415901,250637102
2026-02-26,194.259485719,194.279484636,184.305024503,184.879993383,360807907
2026-02-27,181.240190387,182.580117864,176.370453961,177.180410122,311636494
2026-03-02,175.000528108,183.450070777,174.630548133,182.470123817,209095331
2026-03-03,178.480339764,180.89020933,176.910424735,180.040255333,178099430
2026-03-04,180.430234226,184.690003666,180.050254792,183.030093509,177731198
2026-03-05,181.160194717,184.050038304,177.870372778,183.330077272,198779729
2026-03-06,179.830266699,182.746208874,176.810530142,177.810376025,189021949
2026-03-09,176.820429606,182.900100544,175.550498341,182.640114616,177213588
2026-03-10,182.390128147,186.429909494,182.000149254,184.759999878,179118528
2026-03-11,185.91,187.62,184.45,186.03,145280386
2026-03-12,184.05,184.94,181.75,183.14,155762663
2026-03-13,184.92,186.09,179.94,180.25,160988424
2026-03-16,182.97,188.88,181.41,183.22,217307380
2026-03-17,185.06,185.4,181.6804,181.93,182497757
2026-03-18,182.48,183.38,180.33,180.4,156683136
2026-03-19,178.01,179.98,175.785,178.56,170968527
2026-03-20,178.0,178.26,171.72,172.7,241323528
2026-03-23,177.255,178.37,174.76,175.64,182836294
