date,open,high,low,close,volume
2025-12-17,475.818954735,478.90690656,473.91829295,475.035742398,24527176
2025-12-18,477.101028433,488.485044691,476.801711616,482.877842993,28573545
2025-12-19,486.250145793,486.739029927,481.391236137,484.813425074,70836105
2025-12-22,485.012969618,487.617025923,481.590780682,483.815702352,16963019
2025-12-23,483.875565715,486.719075473,483.636112262,485.741307205,14683582
2025-12-24,484.57397162,488.048541,483.725907307,486.90864279,5855880
2025-12-26,485.596637411,487.008415062,484.853333983,486.599348746,8842175
2025-12-29,483.750850375,487.237891288,483.077387537,485.990737886,10893408
2025-12-30,484.823402301,488.564862508,484.394381531,486.36987252,13944512
2025-12-31,486.7290527,487.028369517,482.199391542,482.518662813,15601554
2026-01-02,483.281920695,483.556294444,469.089314975,471.862984142,25571567
2026-01-05,472.975444977,474.985856262,468.430817979,471.773189097,25250260
2026-01-06,472.721025683,477.646483445,468.680248659,477.420299704,23037665
2026-01-07,478.662464493,488.584816963,476.861574979,482.369004405,25564196
2026-01-08,480.144082735,481.560849,474.77633449,477.021210615,18162616
2026-01-09,472.980433591,478.72731647,471.1247691,478.1885462,18491036
2026-01-12,475.584489895,479.894652054,474.597043717,476.093328483,23519895
2026-01-13,473.594033065,474.6964169,464.888902315,469.598153563,28545800
2026-01-14,465.397740904,467.13377844,456.128996589,458.333864032,28184302
2026-01-15,463.063069734,463.192773688,454.861788959,455.620058228,23225839
2026-01-16,456.787393813,462.135187603,455.440468138,458.812770938,34246650
2026-01-20,450.187458007,455.759739409,448.25686454,453.484931603,26129992
2026-01-21,451.564315363,451.659099022,437.681003686,443.098638067,37980510
2026-01-22,446.600644821,451.80875743,443.687294473,450.112628803,25349378
2026-01-23,450.84096639,470.027174334,449.504017942,464.888902315,38000159
2026-01-26,464.24537116,473.170000908,460.947897564,469.209041702,29291235
2026-01-27,472.621253411,481.770370772,472.082483141,479.485585738,29213923
2026-01-28,482.109596497,482.63838954,476.911461116,480.533194596,36875403
2026-01-29,438.988020452,441.492304485,420.061220416,432.512799987,128855323
2026-01-30,438.16988782,438.598908591,425.478854796,429.310110049,58566819
2026-02-02,429.255235299,429.755094383,421.288419364,422.405868813,42219858
2026-02-03,421.048965911,421.08887482,407.6295953,410.273560513,61424123
2026-02-04,410.064038742,418.843998695,408.308046751,413.246774225,45012374
2026-02-05,406.512145851,407.370187392,391.426578295,392.773503969,66289247
2026-02-06,398.255990327,400.875012472,392.025211928,400.226492703,53515311
2026-02-09,403.928044001,413.94518013,399.957107568,412.658117819,45480526
2026-02-10,418.664408605,422.715162856,411.760167369,412.32886932,44857850
2026-02-11,415.227253828,415.511604804,400.096788749,403.449137095,42491012
2026-02-12,404.07770241,405.274969676,397.103620583,400.924898608,40802362
2026-02-13,403.528954912,404.616472679,397.143529492,400.406082793,34091553
2026-02-17,398.310865076,399.607904615,393.626556897,395.956239452,32078794
2026-02-18,397.223347309,401.643258968,395.417469183,398.689999711,23223417
2026-02-19,400.69,404.43,396.67,398.46,28234001
2026-02-20,396.11,400.1159,395.16,397.23,34015249
2026-02-23,395.0,395.36,383.1,384.47,43238273
2026-02-24,384.14,389.36,381.71,389.0,33884653
2026-02-25,390.525,401.47,390.16,400.6,43625483
2026-02-26,404.71,407.49,398.74,401.72,34405869
2026-02-27,390.88,396.82,389.88,392.74,51367196
2026-03-02,392.855,401.19,390.63,398.55,35474907
2026-03-03,393.14,406.7,392.67,403.93,38199209
2026-03-04,401.265,411.0326,400.31,405.2,35807990
2026-03-05,404.42,411.61,404.4,410.68,39001315
2026-03-06,409.2,413.05,408.5101,408.96,31123859
2026-03-09,404.915,410.21,403.5,409.41,30131854
2026-03-10,410.03,410.2,402.93,405.76,31706375
2026-03-11,405.57,409.01,401.59,404.88,25512139
2026-03-12,404.63,406.12,401.71,401.86,27263886
2026-03-13,401.0,404.8,394.25,395.55,26848000
2026-03-16,398.07,400.63,394.79,399.95,27733721
2026-03-17,400.27,404.4,397.745,399.41,26228279
2026-03-18,397.125,398.0,391.0,391.79,25908484
2026-03-19,390.1,392.49,387.06,389.02,25138772
2026-03-20,386.79,387.0,380.12,381.87,50853154
2026-03-23,383.9,387.21,381.68,383.0,29680059
