date,open,high,low,close,volume
2025-12-12,334.896414975,342.318711816,334.767417837,339.2029348,7978995
2025-12-15,338.359491977,342.298866103,334.400272138,338.468643401,6447186
2025-12-16,337.793889143,338.359491977,328.476425892,331.62187225,6334030
2025-12-17,331.036423703,332.93168934,327.930569543,329.071698068,4685579
2025-12-18,326.392526748,327.632883841,322.06616121,325.608621066,6354947
2025-12-19,325.529238212,332.01878652,323.554589721,324.894175381,10552981
2025-12-22,320.409044134,327.255815285,319.168687042,322.651609757,7872420
2025-12-23,321.500558376,325.271144708,321.262409814,322.294386915,4463292
2025-12-24,322.691301184,326.452063889,321.629555513,325.052941088,2842681
2025-12-26,324.675872532,329.329692343,323.745604713,329.270155203,4359289
2025-12-29,328.337406669,331.671486534,325.74754106,326.402449605,4346789
2025-12-30,327.186355288,333.556829315,326.968052439,329.597609475,4432488
2025-12-31,329.756375183,330.758583714,327.335198139,327.563423844,4285205
2026-01-02,328.342368098,337.632940406,324.973558235,333.804900733,6863568
2026-01-05,332.862229343,344.263492508,331.274572264,339.381546221,7956616
2026-01-06,345.662714537,349.889851509,342.45763181,346.277931655,9441893
2026-01-07,346.287854512,347.409137324,335.432249238,339.064014805,7461438
2026-01-08,338.37933769,345.216185984,338.170957699,344.174286026,5059271
2026-01-09,344.571200296,346.362275938,339.837997631,341.326426142,4129132
2026-01-12,338.786174817,340.006686196,331.363877975,337.883194853,7146356
2026-01-13,338.865557671,339.206804714,330.28228659,331.353955118,5605928
2026-01-14,332.782846489,337.486280584,331.522643683,332.376009363,5740921
2026-01-15,332.614157924,336.831372039,325.529238212,336.345152059,6943513
2026-01-16,332.276780795,333.606443598,327.880955259,328.466403807,8039139
2026-01-20,324.874329667,337.267977735,323.984348646,335.819240651,7596497
2026-01-21,336.811526325,345.394698177,336.077234927,345.067343133,8933337
2026-01-22,344.501740299,352.211799986,344.094903172,351.735502862,7491394
2026-01-23,351.542007156,355.109274154,350.266920065,353.511694219,9082197
2026-01-26,351.219514312,352.053034278,344.591046009,348.927334405,10399474
2026-01-27,291.702219585,297.189559363,278.236902989,280.519160039,65836932
2026-01-28,281.531291427,292.66463746,281.531291427,291.751833869,23396870
2026-01-29,292.059442428,293.319645234,286.988862634,290.035179653,13456393
2026-01-30,289.846645375,290.690088198,282.503731387,284.71652844,12022204
2026-02-02,283.813548477,288.159759729,280.102400056,283.386865637,8664194
2026-02-03,282.503731387,285.867579822,276.450788776,281.987742837,10809132
2026-02-04,279.834482924,282.305274253,271.935888959,273.79146317,12944132
2026-02-05,272.169076093,274.751400331,264.235752129,266.478317752,13035324
2026-02-06,264.999812098,275.666883093,264.349864981,274.515831712,9572782
2026-02-09,272.035117527,278.018600141,271.213306531,273.573160321,10371567
2026-02-10,275.379120248,277.333823797,270.546689016,271.11229185,7284704
2026-02-11,270.338309024,277.532380161,267.718674845,276.758397335,6333068
2026-02-12,276.014183079,284.101311322,273.682311745,282.176277115,12336891
2026-02-13,283.426557064,291.196153892,282.316685538,290.92823676,10281936
2026-02-17,291.731988156,291.960213861,286.12051344,286.859865496,6091749
2026-02-18,287.76284546,287.891842597,284.081465609,285.976731246,6632041
2026-02-19,288.645979709,288.645979709,284.676837013,287.693385462,4931832
2026-02-20,286.671331218,288.556673999,283.34717421,287.76284546,6974112
2026-02-23,286.324031232,289.519191102,279.497105795,280.161937197,7247495
2026-02-24,280.018055774,280.221474337,269.703246193,271.836660392,9684486
2026-02-25,275.145933115,282.543422814,274.73413456,282.00758855,11380563
2026-02-26,284.766142724,292.982268105,283.029642795,284.448611308,10210027
2026-02-27,282.503731387,291.860985293,281.660288564,291.007619613,9723340
2026-03-02,285.937039819,293.031882388,285.282131275,292.654813832,8141440
2026-03-03,286.760636929,291.47399388,282.170025715,286.978939777,7051120
2026-03-04,286.780482642,292.069365285,285.460841924,289.707725381,7796033
2026-03-05,287.812459743,289.142122546,284.527994162,286.54233408,5407721
2026-03-06,285.123365567,289.077623978,280.866460025,284.269999887,6816942
2026-03-09,282.0,285.2,278.66,285.17,10348846
2026-03-10,287.38,287.58,278.9,282.34,6075603
2026-03-11,282.38,286.22,280.6,285.25,6878812
2026-03-12,284.775,287.56,276.29,277.05,10512299
2026-03-13,278.06,282.88,277.81,282.09,4737558
2026-03-16,283.98,287.3999,281.04,285.49,4853972
2026-03-17,287.8,288.99,284.84,287.57,5752046
2026-03-18,285.2,288.4,283.07,284.33,4544057
2026-03-19,284.0,287.545,280.07,280.44,5542062
2026-03-20,278.99,283.1,275.0,275.59,38893036
2026-03-23,279.14,280.745,269.0918,269.54,10424151
2026-03-24,268.87,273.38,267.59,272.28,5911688
